Date,Open,High,Low,Close,Adj Close,Volume
2019-01-28,38.9474983215332,39.08250045776367,38.415000915527344,39.07500076293945,37.50460433959961,104768400
2019-01-29,39.0625,39.532501220703125,38.52750015258789,38.66999816894531,37.11587905883789,166348800
2019-01-30,40.8125,41.537498474121094,40.057498931884766,41.3125,39.65218734741211,244439200
2019-01-31,41.52750015258789,42.25,41.13999938964844,41.61000061035156,39.93772888183594,162958400
2019-02-01,41.7400016784668,42.244998931884766,41.48249816894531,41.630001068115234,39.9569206237793,130672400
2019-02-04,41.852500915527344,42.915000915527344,41.81999969482422,42.8125,41.0919075012207,125982000
2019-02-05,43.21500015258789,43.77000045776367,43.087501525878906,43.54499816894531,41.794960021972656,144406400
2019-02-06,43.662498474121094,43.89250183105469,43.212501525878906,43.560001373291016,41.809364318847656,112958400
2019-02-07,43.099998474121094,43.48500061035156,42.584999084472656,42.73500061035156,41.01751708984375,126966800
2019-02-08,42.247501373291016,42.665000915527344,42.10499954223633,42.602500915527344,41.06571578979492,95280000
2019-02-11,42.76250076293945,42.8025016784668,42.3125,42.35749816894531,40.82954788208008,83973600
2019-02-12,42.525001525878906,42.75,42.42499923706055,42.72249984741211,41.18138122558594,89134000
2019-02-13,42.84749984741211,43.119998931884766,42.47999954223633,42.54499816894531,41.01028060913086,89960800
2019-02-14,42.4275016784668,42.814998626708984,42.345001220703125,42.70000076293945,41.15969467163086,87342800
2019-02-15,42.8125,42.92499923706055,42.4375,42.60499954223633,41.068115234375,98507200
2019-02-19,42.4275016784668,42.86000061035156,42.372501373291016,42.73249816894531,41.191017150878906,75891200
2019-02-20,42.79750061035156,43.33000183105469,42.747501373291016,43.00749969482422,41.45610427856445,104457600
2019-02-21,42.95000076293945,43.092498779296875,42.57500076293945,42.76499938964844,41.22235107421875,68998800
2019-02-22,42.89500045776367,43.25,42.845001220703125,43.24250030517578,41.6826286315918,75652800
2019-02-25,43.540000915527344,43.967498779296875,43.48749923706055,43.557498931884766,41.986263275146484,87493600
2019-02-26,43.4275016784668,43.82500076293945,43.29249954223633,43.58250045776367,42.0103645324707,68280800
2019-02-27,43.3025016784668,43.75,43.182498931884766,43.717498779296875,42.1404914855957,111341600
2019-02-28,43.58000183105469,43.727500915527344,43.22999954223633,43.287498474121094,41.725990295410156,112861600
2019-03-01,43.56999969482422,43.787498474121094,43.22249984741211,43.74250030517578,42.16459274291992,103544800
2019-03-04,43.92250061035156,44.4375,43.49250030517578,43.962501525878906,42.37665557861328,109744800
2019-03-05,43.98500061035156,44.0,43.6349983215332,43.88249969482422,42.29954147338867,78949600
2019-03-06,43.66749954223633,43.872501373291016,43.48500061035156,43.630001068115234,42.05614471435547,83241600
2019-03-07,43.467498779296875,43.61000061035156,43.005001068115234,43.125,41.569366455078125,99185600
2019-03-08,42.58000183105469,43.26750183105469,42.375,43.227500915527344,41.66816329956055,95997600
2019-03-11,43.872501373291016,44.779998779296875,43.837501525878906,44.724998474121094,43.11165237426758,128044000
2019-03-12,45.0,45.66749954223633,44.842498779296875,45.227500915527344,43.596031188964844,129870400
2019-03-13,45.5625,45.82500076293945,45.22999954223633,45.4275016784668,43.788814544677734,124130000
2019-03-14,45.974998474121094,46.025001525878906,45.63999938964844,45.932498931884766,44.27559280395508,94318000
2019-03-15,46.212501525878906,46.83250045776367,45.935001373291016,46.529998779296875,44.851524353027344,156171600
2019-03-18,46.45000076293945,47.09749984741211,46.4474983215332,47.005001068115234,45.30939865112305,104879200
2019-03-19,47.087501525878906,47.247501373291016,46.47999954223633,46.63249969482422,44.95033645629883,126585600
2019-03-20,46.557498931884766,47.372501373291016,46.182498931884766,47.040000915527344,45.343135833740234,124140800
2019-03-21,47.505001068115234,49.08250045776367,47.45249938964844,48.772499084472656,47.013145446777344,204136800
2019-03-22,48.834999084472656,49.42250061035156,47.69499969482422,47.76250076293945,46.039581298828125,169630800
2019-03-25,47.877498626708984,47.994998931884766,46.650001525878906,47.185001373291016,45.482906341552734,175381200
2019-03-26,47.915000915527344,48.220001220703125,46.14500045776367,46.6974983215332,45.012996673583984,199202000
2019-03-27,47.1875,47.439998626708984,46.63750076293945,47.11750030517578,45.41783905029297,119393600
2019-03-28,47.23749923706055,47.38999938964844,46.88249969482422,47.18000030517578,45.47808837890625,83121600
2019-03-29,47.45750045776367,47.52000045776367,47.1349983215332,47.48749923706055,45.774497985839844,94256000
2019-04-01,47.90999984741211,47.91999816894531,47.095001220703125,47.810001373291016,46.08536148071289,111448000
2019-04-02,47.772499084472656,48.6150016784668,47.76250076293945,48.505001068115234,46.75530242919922,91062800
2019-04-03,48.3125,49.125,48.287498474121094,48.837501525878906,47.0757942199707,93087200
2019-04-04,48.6974983215332,49.092498779296875,48.28499984741211,48.92250061035156,47.1577262878418,76457200
2019-04-05,49.11249923706055,49.275001525878906,48.98249816894531,49.25,47.47342300415039,74106400
2019-04-08,49.10499954223633,50.057498931884766,49.084999084472656,50.025001525878906,48.220458984375,103526800
2019-04-09,50.08000183105469,50.712501525878906,49.807498931884766,49.875,48.075870513916016,143072800
2019-04-10,49.66999816894531,50.185001373291016,49.54499816894531,50.154998779296875,48.34577178955078,86781200
2019-04-11,50.212501525878906,50.25,49.61000061035156,49.73749923706055,47.943328857421875,83603200
2019-04-12,49.79999923706055,50.03499984741211,49.0525016784668,49.717498779296875,47.92405319213867,111042800
2019-04-15,49.64500045776367,49.962501525878906,49.502498626708984,49.807498931884766,48.010807037353516,70146400
2019-04-16,49.8650016784668,50.342498779296875,49.63999938964844,49.8125,48.015625,102785600
2019-04-17,49.8849983215332,50.845001220703125,49.65250015258789,50.782501220703125,48.95064163208008,115627200
2019-04-18,50.779998779296875,51.037498474121094,50.630001068115234,50.96500015258789,49.12655258178711,96783200
2019-04-22,50.70750045776367,51.23500061035156,50.584999084472656,51.13249969482422,49.28801727294922,77758000
2019-04-23,51.10749816894531,51.9375,50.974998474121094,51.869998931884766,49.9989013671875,93292000
2019-04-24,51.84000015258789,52.119998931884766,51.76250076293945,51.790000915527344,49.921791076660156,70162400
2019-04-25,51.70750045776367,51.939998626708984,51.279998779296875,51.31999969482422,49.46875762939453,74172800
2019-04-26,51.224998474121094,51.25,50.529998779296875,51.07500076293945,49.23259353637695,74596400
2019-04-29,51.099998474121094,51.49250030517578,50.96500015258789,51.15250015258789,49.307289123535156,88818800
2019-04-30,50.76499938964844,50.849998474121094,49.77750015258789,50.16749954223633,48.357818603515625,186139600
2019-05-01,52.470001220703125,53.82749938964844,52.307498931884766,52.630001068115234,50.73149108886719,259309200
2019-05-02,52.459999084472656,53.162498474121094,52.032501220703125,52.287498474121094,50.40134811401367,127985200
2019-05-03,52.72249984741211,52.959999084472656,52.557498931884766,52.9375,51.02790451049805,83569600
2019-05-06,51.0724983215332,52.209999084472656,50.875,52.119998931884766,50.23988342285156,129772400
2019-05-07,51.470001220703125,51.85499954223633,50.20750045776367,50.71500015258789,48.88557815551758,155054800
2019-05-08,50.474998474121094,51.334999084472656,50.4375,50.724998474121094,48.89521026611328,105358000
2019-05-09,50.099998474121094,50.41999816894531,49.165000915527344,50.18000030517578,48.369876861572266,139634400
2019-05-10,49.35499954223633,49.712501525878906,48.192501068115234,49.29499816894531,47.69977569580078,164834800
2019-05-13,46.9275016784668,47.369998931884766,45.712501525878906,46.43000030517578,44.927494049072266,229722400
2019-05-14,46.602500915527344,47.42499923706055,46.352500915527344,47.165000915527344,45.638710021972656,146118800
2019-05-15,46.567501068115234,47.9375,46.505001068115234,47.72999954223633,46.1854248046875,106178800
2019-05-16,47.477500915527344,48.11750030517578,47.209999084472656,47.52000045776367,45.98222351074219,132125600
2019-05-17,46.73249816894531,47.724998474121094,46.689998626708984,47.25,45.72096633911133,131516400
2019-05-20,45.880001068115234,46.087501525878906,45.06999969482422,45.772499084472656,44.29127502441406,154449200
2019-05-21,46.30500030517578,47.0,46.17499923706055,46.650001525878906,45.140384674072266,113459200
2019-05-22,46.165000915527344,46.4275016784668,45.63750076293945,45.69499969482422,44.216285705566406,118994400
2019-05-23,44.95000076293945,45.1349983215332,44.45249938964844,44.915000915527344,43.461524963378906,146118800
2019-05-24,45.04999923706055,45.53499984741211,44.654998779296875,44.74250030517578,43.294612884521484,94858800
2019-05-28,44.72999954223633,45.147499084472656,44.477500915527344,44.557498931884766,43.1155891418457,111792800
2019-05-29,44.10499954223633,44.837501525878906,44.0,44.345001220703125,42.90997314453125,113924800
2019-05-30,44.48749923706055,44.807498931884766,44.16749954223633,44.57500076293945,43.13252258300781,84873600
2019-05-31,44.057498931884766,44.497501373291016,43.747501373291016,43.76750183105469,42.351158142089844,108174400
2019-06-03,43.900001525878906,44.47999954223633,42.567501068115234,43.32500076293945,41.922969818115234,161584400
2019-06-04,43.86000061035156,44.95750045776367,43.630001068115234,44.90999984741211,43.45668411254883,123872000
2019-06-05,46.06999969482422,46.247501373291016,45.28499984741211,45.6349983215332,44.15821838378906,119093600
2019-06-06,45.77000045776367,46.36750030517578,45.537498474121094,46.30500030517578,44.806549072265625,90105200
2019-06-07,46.627498626708984,47.97999954223633,46.442501068115234,47.537498474121094,45.99915313720703,122737600
2019-06-10,47.95249938964844,48.842498779296875,47.904998779296875,48.14500045776367,46.586997985839844,104883600
2019-06-11,48.71500015258789,49.0,48.400001525878906,48.70249938964844,47.12645721435547,107731600
2019-06-12,48.48749923706055,48.99250030517578,48.34749984741211,48.54750061035156,46.976478576660156,73012800
2019-06-13,48.67499923706055,49.1974983215332,48.400001525878906,48.537498474121094,46.966793060302734,86698400
2019-06-14,47.88750076293945,48.397499084472656,47.57500076293945,48.185001373291016,46.625701904296875,75046000
2019-06-17,48.224998474121094,48.7400016784668,48.04249954223633,48.47249984741211,46.90390396118164,58676400
2019-06-18,49.01250076293945,50.0724983215332,48.8025016784668,49.61249923706055,48.00700378417969,106204000
2019-06-19,49.91999816894531,49.970001220703125,49.32749938964844,49.467498779296875,47.86669158935547,84496800
2019-06-20,50.092498779296875,50.15250015258789,49.50749969482422,49.8650016784668,48.25133514404297,86056000
2019-06-21,49.70000076293945,50.212501525878906,49.537498474121094,49.69499969482422,48.08684158325195,191202400
2019-06-24,49.6349983215332,50.040000915527344,49.54249954223633,49.64500045776367,48.03845977783203,72881600
2019-06-25,49.60749816894531,49.814998626708984,48.8224983215332,48.89250183105469,47.3103141784668,84281200
2019-06-26,49.442501068115234,50.247501373291016,49.337501525878906,49.95000076293945,48.33359146118164,104270000
2019-06-27,50.0724983215332,50.39250183105469,49.89250183105469,49.935001373291016,48.31907272338867,83598800
2019-06-28,49.66999816894531,49.875,49.26250076293945,49.47999954223633,47.87880325317383,124442400
2019-07-01,50.79249954223633,51.122501373291016,50.162498474121094,50.38750076293945,48.756935119628906,109012000
2019-07-02,50.352500915527344,50.782501220703125,50.34000015258789,50.682498931884766,49.042381286621094,67740800
2019-07-03,50.81999969482422,51.11000061035156,50.67250061035156,51.102500915527344,49.44878387451172,45448000
2019-07-05,50.837501525878906,51.27000045776367,50.724998474121094,51.057498931884766,49.405242919921875,69062000
2019-07-08,50.20249938964844,50.349998474121094,49.602500915527344,50.005001068115234,48.38680648803711,101354400
2019-07-09,49.79999923706055,50.377498626708984,49.70249938964844,50.310001373291016,48.681941986083984,82312000
2019-07-10,50.462501525878906,50.932498931884766,50.38999938964844,50.807498931884766,49.163333892822266,71588400
2019-07-11,50.82749938964844,51.09749984741211,50.4275016784668,50.4375,48.80530548095703,80767200
2019-07-12,50.61249923706055,51.0,50.54999923706055,50.82500076293945,49.180267333984375,70380800
2019-07-15,51.022499084472656,51.467498779296875,51.0,51.3025016784668,49.64231491088867,67789600
2019-07-16,51.147499084472656,51.52750015258789,50.875,51.125,49.47056579589844,67467200
2019-07-17,51.01250076293945,51.272499084472656,50.817501068115234,50.837501525878906,49.19236755371094,56430000
2019-07-18,51.0,51.470001220703125,50.92499923706055,51.415000915527344,49.75117874145508,74162400
2019-07-19,51.4474983215332,51.625,50.59000015258789,50.647499084472656,49.00851058959961,83717200
2019-07-22,50.912498474121094,51.807498931884766,50.90250015258789,51.80500030517578,50.12855529785156,89111600
2019-07-23,52.1150016784668,52.227500915527344,51.8224983215332,52.209999084472656,50.520450592041016,73420800
2019-07-24,51.91749954223633,52.287498474121094,51.79249954223633,52.16749954223633,50.47933578491211,59966400
2019-07-25,52.22249984741211,52.310001373291016,51.682498931884766,51.755001068115234,50.08017349243164,55638400
2019-07-26,51.869998931884766,52.432498931884766,51.78499984741211,51.935001373291016,50.254356384277344,70475600
2019-07-29,52.1150016784668,52.65999984741211,52.11000061035156,52.41999816894531,50.723655700683594,86693600
2019-07-30,52.189998626708984,52.540000915527344,51.82749938964844,52.19499969482422,50.50593948364258,135742800
2019-07-31,54.10499954223633,55.342498779296875,52.82500076293945,53.2599983215332,51.53647232055664,277125600
2019-08-01,53.474998474121094,54.50749969482422,51.685001373291016,52.10749816894531,50.4212646484375,216071600
2019-08-02,51.38249969482422,51.60749816894531,50.407501220703125,51.005001068115234,49.35445022583008,163448400
2019-08-05,49.497501373291016,49.662498474121094,48.14500045776367,48.334999084472656,46.770843505859375,209572000
2019-08-06,49.07749938964844,49.51750183105469,48.5099983215332,49.25,47.65624237060547,143299200
2019-08-07,48.852500915527344,49.88999938964844,48.45500183105469,49.7599983215332,48.14973449707031,133457600
2019-08-08,50.04999923706055,50.88249969482422,49.84749984741211,50.85749816894531,49.21171951293945,108038000
